game_id,store_id,game_name,release_year,game_genre,num_players,type_of_machine,game_price
739863,837939,Laser Vortex Quest,1989,Racing,4,Foosball Table,1.5
227408,336559,Digital Rebellion Mania,1977,"Pinball, Beat 'em Up, Platformer",4,Interactive Touchscreen,1.5
927950,443793,Alien Jumper Wars,1995,"Maze, Sport, Puzzle",4,Foosball Table,0.75
469766,2647,Digital Colossus Escape,1984,Rhythm Game,1,Racing Simulator,1.75
149735,851536,Monster Rocket Elite,1982,"Maze, Light Gun Shooter",2,Guitar Arcade Unit,1.75
33616,324615,Jungle Fighter Xtreme,1976,"Pinball, Platformer",2,Claw Machine,1.25
47297,990740,Space Invaders Pro,1996,"Pinball, Maze, Beat 'em Up",4,Bubble Hockey Table,0.5
704051,561300,Space Maverick Adventure,1997,"Platformer, Shooter, Fighting, Racing",1,Arcade Cabinet,0.25
441609,316613,Galaxy Fighter Force,1981,"Racing, Shooter, Light Gun Shooter, Beat 'em Up",1,Pinball Machine,0.5
462372,369930,Mystic Ninja Force,1992,"Racing, Shooter, Maze, Beat 'em Up",4,Claw Machine,1.0
982120,862658,House of the Traveler Wars,2021,Shooter,2,Bubble Hockey Table,2.0
237598,767064,Skyward Explorer Showdown,2020,"Fighting, Beat 'em Up, Racing",2,Racing Simulator,1.25
88714,162835,Neon Surfer Legends,2009,"Fighting, Maze, Pinball",2,Arcade Boxing Machine,1.5
350562,369203,Monster Quest Mania,2008,Shooter,1,Arcade Boxing Machine,1.5
490901,641236,House of the Fury Quest,1988,"Maze, Platformer, Shooter, Puzzle",2,Bubble Hockey Table,0.25
131753,626564,Crystal Pirate 3000,2003,"Sport, Platformer, Pinball, Maze",2,Virtual Reality Arcade Pod,1.25
181687,980454,Galaxy Explorer Elite,1993,"Platformer, Maze",4,Dance Dance Revolution Machine,2.0
256151,465160,Alien Fighter Adventure,2018,"Platformer, Racing, Light Gun Shooter",2,Claw Machine,1.0
414306,430160,Mystic Pirate Elite,2004,"Racing, Fighting, Puzzle",4,Basketball Shooting Game,2.0
191396,290461,Alien Rebellion Odyssey,1996,"Rhythm Game, Sport",2,Claw Machine,2.0
7005,666448,Monster Blaster Wars,1989,"Platformer, Racing, Maze, Puzzle",1,Pinball Machine,0.5
584015,435840,Virtual Warp Trials,2012,"Puzzle, Maze, Rhythm Game, Pinball",4,Bubble Hockey Table,1.5
689043,763917,Mystic Jumper Pro,2021,"Racing, Sport, Beat 'em Up, Rhythm Game",4,Claw Machine,0.25
750571,133506,Neon Maverick Trials,2021,"Light Gun Shooter, Platformer, Maze, Racing",2,Pinball Machine,2.0
238211,568918,Sky Hero Surge,2010,"Sport, Shooter, Maze, Pinball",4,Arcade Cabinet,1.75
388243,284879,Laser Pirate Surge,1997,Sport,2,Pinball Machine,1.0
266385,708610,Neon Mash Xtreme,1977,"Beat 'em Up, Shooter",2,Dance Dance Revolution Machine,0.75
583594,756961,Virtual Fighter Surge,1978,"Sport, Maze",4,Virtual Pinball Machine,2.0
712399,436805,Cyber Blaster Surge,1995,"Pinball, Platformer, Maze, Fighting",1,Racing Simulator,1.0
405307,956492,Galaxy Invaders Mayhem,1978,"Pinball, Light Gun Shooter, Beat 'em Up",1,Basketball Shooting Game,1.0
491979,754705,Skyward Rebellion Genesis,1998,"Racing, Maze, Puzzle",4,Arcade Cabinet,1.25
195783,41298,Alien Avenger Mayhem,1977,"Maze, Rhythm Game, Light Gun Shooter",2,Guitar Arcade Unit,1.75
681291,782603,Robo Rocket Racers,1999,"Maze, Platformer, Sport, Shooter",1,Guitar Arcade Unit,1.75
855432,370281,Robo Invaders Adventure,2006,"Maze, Shooter, Puzzle, Light Gun Shooter",4,Arcade Cabinet,2.0
112893,418800,House of the Hero Elite,1991,Maze,1,Basketball Shooting Game,0.25
826973,209160,Virtual Ninja Force,1981,Sport,2,Foosball Table,1.75
718109,883098,Cyber Rocket Challenge,2010,"Maze, Platformer",1,Arcade Boxing Machine,1.5
330162,207028,Galaxy Vortex League,1997,"Shooter, Puzzle, Pinball",2,Claw Machine,1.25
827472,390,Galaxy Blaster Escape,2009,"Shooter, Sport, Fighting",4,Interactive Touchscreen,2.0
423609,168085,Space Rebellion Trials,1998,"Light Gun Shooter, Platformer, Shooter, Beat 'em Up",4,Arcade Boxing Machine,1.75
656939,951196,Neon Quest Quest,1992,"Rhythm Game, Racing, Puzzle",1,Pinball Machine,1.5
973833,163525,Neon Surfer Escape,2005,"Maze, Platformer",1,Guitar Arcade Unit,1.75
682977,988608,Retro Maverick Trials,1999,"Shooter, Racing, Pinball, Beat 'em Up",2,Virtual Reality Arcade Pod,0.5
156309,946329,Sky Explorer Showdown,2009,"Fighting, Pinball, Shooter",1,Basketball Shooting Game,1.5
595576,512853,Neon Jumper Escape,2013,"Platformer, Pinball, Fighting, Sport",4,Arcade Boxing Machine,2.0
192323,863149,Time Invaders Force,1983,"Racing, Pinball, Beat 'em Up, Light Gun Shooter",2,Arcade Boxing Machine,2.0
531699,223994,Digital Vortex Saga,2017,Rhythm Game,2,Guitar Arcade Unit,1.25
144440,452656,Time Hero Saga,1977,"Sport, Pinball, Fighting",4,Claw Machine,1.25
493209,186147,Jungle Vortex Showdown,1984,"Maze, Platformer",1,Virtual Reality Arcade Pod,1.25
501534,891492,Monster Pirate League,1993,"Platformer, Beat 'em Up",1,Racing Simulator,1.0
837884,621789,Pixel Hero Challenge,2022,"Shooter, Maze",1,Guitar Arcade Unit,1.75
742875,992977,Space Pirate Mayhem,2017,"Rhythm Game, Light Gun Shooter, Shooter",4,Interactive Touchscreen,0.5
346144,418960,Cosmic Rocket Chaos,1983,"Light Gun Shooter, Platformer, Pinball, Maze",2,Pinball Machine,0.25
372087,920153,Infinity Quest Pro,1997,"Light Gun Shooter, Puzzle, Fighting",2,Interactive Touchscreen,0.5
488774,876782,Time Quest Adventure,1976,Fighting,4,Arcade Boxing Machine,2.0
714994,303061,Crystal Maze Escape,2015,"Light Gun Shooter, Puzzle, Maze",1,Arcade Boxing Machine,1.0
818930,168085,Neon Quest Challenge,2006,"Maze, Rhythm Game, Light Gun Shooter, Shooter",4,Virtual Pinball Machine,1.5
427022,624358,Alien Quest Mania,1998,"Light Gun Shooter, Platformer, Beat 'em Up",4,Racing Simulator,0.75
960312,285797,Electric Blaster Mayhem,1986,"Light Gun Shooter, Fighting, Puzzle",2,Virtual Pinball Machine,1.25
88013,460393,Electric Wizard Force,1983,"Shooter, Fighting, Beat 'em Up",4,Arcade Boxing Machine,0.5
402734,378107,Monster Assault Odyssey,2021,Platformer,4,Claw Machine,2.0
931429,755095,Skyward Maze Saga,1996,"Racing, Pinball, Platformer",2,Claw Machine,2.0
815640,193148,Mystic Warp Escape,2018,Fighting,1,Virtual Reality Arcade Pod,1.25
747326,39284,Time Explorer Evolution,1997,"Platformer, Fighting, Beat 'em Up, Maze",4,Foosball Table,0.25
942322,726621,Digital Combat Legends,2020,"Light Gun Shooter, Rhythm Game, Beat 'em Up",1,Claw Machine,1.0
498413,951196,Space Assault Xtreme,2008,"Maze, Light Gun Shooter, Rhythm Game",2,Guitar Arcade Unit,2.0
500820,730154,Monster Maze Force,2001,"Rhythm Game, Pinball",2,Virtual Reality Arcade Pod,0.5
335018,823562,Space Hero Xtreme,1983,"Racing, Rhythm Game",2,Virtual Reality Arcade Pod,1.0
864370,902645,Galaxy Warp Mania,2011,"Pinball, Racing, Platformer",4,Racing Simulator,0.75
398079,369930,Mystic Colossus Pro,1999,"Shooter, Racing, Maze",4,Arcade Cabinet,1.5
542161,479754,Robo Traveler Surge,1979,"Shooter, Light Gun Shooter",1,Arcade Boxing Machine,0.25
409084,915815,Neon Traveler Quest,1994,"Shooter, Light Gun Shooter, Platformer",4,Dance Dance Revolution Machine,1.5
124494,255934,Crystal Combat Force,2015,"Maze, Light Gun Shooter, Fighting, Racing",1,Arcade Boxing Machine,1.75
997192,801264,Digital Blaster Pro,2011,"Sport, Puzzle, Fighting",1,Basketball Shooting Game,0.5
947249,453764,House of the Combat Racers,1999,"Light Gun Shooter, Fighting, Racing, Puzzle",1,Racing Simulator,1.0
47237,150597,Cosmic Maverick Racers,1980,"Puzzle, Fighting, Beat 'em Up",1,Claw Machine,0.75
806869,890188,Crystal Vortex Genesis,2005,"Sport, Rhythm Game, Light Gun Shooter",1,Pinball Machine,0.25
582852,862581,Mystic Warp Wars,2008,"Puzzle, Shooter, Beat 'em Up",4,Arcade Boxing Machine,2.0
701229,347717,Skyward Surfer Showdown,1992,"Pinball, Sport, Fighting",1,Virtual Reality Arcade Pod,2.0
410410,174840,Infinity Cavern Wars,1983,"Shooter, Fighting, Light Gun Shooter",4,Racing Simulator,0.5
58945,644889,Galaxy Wizard Mayhem,1999,"Platformer, Puzzle, Shooter, Pinball",1,Bubble Hockey Table,1.0
357939,567428,Mystic Ninja Odyssey,2015,"Light Gun Shooter, Pinball, Fighting, Rhythm Game",1,Arcade Boxing Machine,0.75
80884,486211,Phantom Avenger Escape,2011,Puzzle,4,Arcade Cabinet,0.5
592993,747953,House of the Rebellion Pro,1990,"Fighting, Puzzle, Light Gun Shooter",1,Interactive Touchscreen,1.5
546864,918252,Asteroid Ninja Saga,1995,Sport,1,Interactive Touchscreen,1.75
451335,181439,Pixel Traveler Rampage,2015,"Beat 'em Up, Shooter, Puzzle",2,Claw Machine,2.0
416076,578873,House of the Cavern Showdown,1980,"Sport, Racing, Shooter",1,Coin Pusher Machine,0.75
434783,301891,Jungle Cavern Genesis,1988,"Pinball, Racing, Maze, Puzzle",2,Interactive Touchscreen,1.5
393673,381174,Retro Hero Surge,2004,"Rhythm Game, Fighting, Sport",2,Claw Machine,1.75
161176,203838,House of the Jumper Escape,2000,"Beat 'em Up, Sport, Fighting",4,Arcade Cabinet,1.25
656251,98520,Digital Racer Legends,2009,"Fighting, Pinball, Racing, Rhythm Game",4,Racing Simulator,1.5
790431,90039,Phantom Invaders Showdown,1998,Pinball,1,Arcade Cabinet,0.25
541711,571802,Infinity Rocket Xtreme,1980,"Sport, Pinball, Puzzle, Beat 'em Up",4,Dance Dance Revolution Machine,2.0
420700,458195,House of the Rebellion Odyssey,2000,"Sport, Beat 'em Up, Maze",1,Coin Pusher Machine,1.5
534200,632810,Phantom Maverick Surge,2011,Pinball,1,Pinball Machine,2.0
9089,181439,Electric Mash Racers,1982,"Puzzle, Pinball, Light Gun Shooter, Platformer",2,Basketball Shooting Game,1.75
638061,122335,Phantom Combat Mania,2003,"Beat 'em Up, Maze, Fighting",1,Basketball Shooting Game,0.25
283491,574684,Infinity Rebellion Xtreme,1986,"Beat 'em Up, Light Gun Shooter, Sport",2,Claw Machine,1.0
403662,920114,Time Vortex Surge,1977,"Puzzle, Pinball",2,Virtual Reality Arcade Pod,0.5
315663,713197,Robo Quest Xtreme,1990,"Shooter, Puzzle, Light Gun Shooter, Sport",1,Arcade Cabinet,0.75
193914,394841,Retro Explorer Saga,1978,Puzzle,4,Foosball Table,0.5
547550,506324,Robo Hero Mayhem,1984,"Shooter, Platformer",4,Foosball Table,0.25
488869,943510,Cosmic Traveler Racers,2008,"Shooter, Fighting",4,Guitar Arcade Unit,1.0
505981,830102,Robo Wizard Adventure,1987,"Fighting, Sport, Pinball",2,Pinball Machine,1.25
740859,389436,Mystic Rebellion Racers,2002,"Fighting, Puzzle, Racing, Shooter",4,Coin Pusher Machine,1.25
573797,639678,Robo Warp Escape,1995,Rhythm Game,4,Virtual Pinball Machine,2.0
256377,461197,Monster Mash Evolution,2009,"Sport, Pinball, Fighting",1,Basketball Shooting Game,1.75
635772,832035,Time Ninja Mania,2002,"Fighting, Light Gun Shooter, Rhythm Game",4,Bubble Hockey Table,0.25
467167,754206,Digital Cavern Trials,1983,"Platformer, Pinball, Racing, Puzzle",4,Pinball Machine,0.75
397564,272161,Laser Ninja Surge,1984,"Puzzle, Shooter, Fighting, Sport",4,Dance Dance Revolution Machine,1.75
520703,485269,Mystic Wizard Quest,2001,"Platformer, Rhythm Game, Beat 'em Up",1,Virtual Pinball Machine,2.0
135264,278169,Monster Hero Showdown,1987,"Sport, Puzzle",1,Bubble Hockey Table,1.75
797868,152136,Neon Traveler Escape,1992,"Pinball, Racing, Puzzle",4,Dance Dance Revolution Machine,2.0
851531,823343,Cyber Pirate Chaos,2005,"Fighting, Beat 'em Up, Maze",2,Arcade Cabinet,1.25
232755,915792,Phantom Explorer 3000,2015,"Light Gun Shooter, Rhythm Game",1,Arcade Cabinet,1.75
333136,781272,Asteroid Avenger Adventure,2012,"Beat 'em Up, Puzzle, Fighting",2,Virtual Pinball Machine,0.5
911069,574394,Pixel Maverick Escape,1993,"Sport, Pinball, Racing, Light Gun Shooter",4,Arcade Boxing Machine,1.25
944787,645746,Infinity Jumper Escape,1978,"Sport, Light Gun Shooter, Pinball",2,Pinball Machine,0.5
688258,405693,Crystal Warp League,2005,"Pinball, Racing, Platformer, Rhythm Game",4,Virtual Pinball Machine,2.0
107565,59105,Neon Cavern Showdown,2012,"Platformer, Pinball, Sport, Rhythm Game",2,Arcade Boxing Machine,1.0
313303,895903,Space Invaders Elite,2020,"Racing, Shooter, Sport",2,Guitar Arcade Unit,1.25
38563,321490,Skyward Blaster Genesis,1993,"Maze, Light Gun Shooter, Rhythm Game",1,Coin Pusher Machine,0.75
810548,723902,House of the Assault Chaos,2016,"Pinball, Light Gun Shooter, Beat 'em Up",1,Racing Simulator,0.5
244158,937039,Monster Rebellion League,2020,"Racing, Pinball, Maze, Platformer",1,Bubble Hockey Table,0.5
693216,722323,Electric Vortex Surge,1976,"Sport, Fighting",4,Arcade Boxing Machine,1.75
56988,110879,Jungle Rocket Quest,1988,"Racing, Light Gun Shooter, Fighting, Pinball",2,Virtual Pinball Machine,1.5
40437,42847,Robo Fury Racers,1981,"Light Gun Shooter, Puzzle",4,Bubble Hockey Table,1.25
858794,516439,Electric Explorer Chaos,2000,"Puzzle, Rhythm Game, Light Gun Shooter, Racing",4,Interactive Touchscreen,1.75
948145,193148,Infinity Invaders Chaos,2011,"Pinball, Shooter",2,Claw Machine,0.25
145681,962404,Neon Traveler Rampage,2010,"Racing, Maze",4,Racing Simulator,1.75
521808,883378,Alien Ninja Legends,2017,"Puzzle, Fighting, Pinball, Sport",4,Basketball Shooting Game,1.25
964969,951531,Phantom Surfer Mayhem,1997,"Puzzle, Beat 'em Up",4,Coin Pusher Machine,0.25
325867,216036,Neon Maze Trials,2001,"Beat 'em Up, Racing",1,Virtual Pinball Machine,0.5
970387,133297,Jungle Cavern Showdown,2022,"Shooter, Light Gun Shooter, Racing",2,Dance Dance Revolution Machine,0.25
821088,687317,Time Rebellion Escape,2020,"Sport, Racing, Beat 'em Up",2,Coin Pusher Machine,0.25
671779,309439,Mystic Invaders Mayhem,1999,"Racing, Fighting, Puzzle",1,Arcade Cabinet,1.0
293284,991971,Monster Fighter Quest,2013,"Maze, Racing, Sport",1,Guitar Arcade Unit,2.0
82816,644991,Sky Ninja Mayhem,1975,"Pinball, Racing",2,Virtual Pinball Machine,1.0
304349,750569,Asteroid Fighter Racers,1996,"Sport, Beat 'em Up, Rhythm Game, Puzzle",4,Bubble Hockey Table,0.5
555526,370281,Neon Surfer Challenge,2008,Light Gun Shooter,2,Pinball Machine,2.0
395901,46321,Mystic Quest Pro,2011,"Puzzle, Sport",1,Racing Simulator,1.25
910785,464782,Pixel Mash Mayhem,2007,"Fighting, Puzzle, Pinball, Shooter",1,Bubble Hockey Table,1.75
393540,951531,Digital Invaders Showdown,1981,"Shooter, Pinball",4,Interactive Touchscreen,1.25
676519,924609,Monster Combat Pro,1997,"Sport, Racing, Maze",1,Basketball Shooting Game,0.25
647058,199995,Infinity Fighter Elite,1985,"Rhythm Game, Sport, Pinball, Maze",1,Arcade Boxing Machine,1.5
921327,355912,Neon Cavern Escape,2015,"Beat 'em Up, Shooter, Pinball, Puzzle",1,Foosball Table,1.5
98049,762474,Neon Vortex Challenge,2017,"Racing, Fighting, Puzzle, Pinball",4,Arcade Boxing Machine,0.75
493453,60568,Alien Invaders Challenge,2022,"Shooter, Sport, Rhythm Game",2,Basketball Shooting Game,1.5
628915,389279,Pixel Fury Wars,2013,"Puzzle, Shooter, Platformer",1,Bubble Hockey Table,0.75
700978,631346,Laser Colossus Evolution,2015,"Fighting, Shooter, Puzzle, Platformer",1,Claw Machine,0.25
277309,376088,Crystal Maze Racers,2001,"Shooter, Pinball, Racing, Puzzle",4,Guitar Arcade Unit,1.0
268778,316315,Sky Racer Mania,2009,"Light Gun Shooter, Maze",2,Virtual Pinball Machine,1.0
433220,573464,Phantom Racer Surge,2014,"Racing, Shooter, Rhythm Game",1,Arcade Cabinet,1.75
921836,214142,Robo Rebellion Surge,2001,"Pinball, Platformer",2,Coin Pusher Machine,1.25
717574,336559,Retro Jumper Legends,1981,"Light Gun Shooter, Shooter, Racing",1,Basketball Shooting Game,0.5
863566,535185,Virtual Pirate Rampage,2013,Shooter,4,Virtual Reality Arcade Pod,1.5
120441,794515,Time Pirate Odyssey,1997,"Sport, Fighting, Puzzle",2,Arcade Cabinet,1.25
699671,271299,Jungle Pirate Showdown,1976,"Sport, Maze, Beat 'em Up",4,Virtual Pinball Machine,1.25
371398,945751,Sky Traveler Showdown,2005,"Puzzle, Pinball, Shooter",2,Pinball Machine,0.25
979266,716764,Laser Rebellion Challenge,1990,"Shooter, Light Gun Shooter",4,Dance Dance Revolution Machine,2.0
377432,371708,Laser Wizard Force,1985,"Shooter, Pinball, Racing, Puzzle",1,Interactive Touchscreen,0.75
16168,412252,Galaxy Avenger Trials,1976,"Platformer, Puzzle, Light Gun Shooter",2,Foosball Table,0.5
894800,695446,Retro Dragon Mania,2021,"Beat 'em Up, Light Gun Shooter, Rhythm Game",1,Basketball Shooting Game,1.0
789582,122352,Retro Maverick Saga,2022,"Beat 'em Up, Sport, Puzzle",4,Dance Dance Revolution Machine,0.25
9093,681881,Neon Surfer Mania,2005,"Pinball, Sport",1,Foosball Table,1.25
27277,762474,Alien Ninja Mayhem,2015,Platformer,1,Foosball Table,1.0
117588,886921,Space Rocket League,2008,"Racing, Pinball, Sport",1,Basketball Shooting Game,0.75
240845,197505,Time Hero Surge,2005,"Sport, Beat 'em Up, Pinball",2,Basketball Shooting Game,0.5
380811,924609,Time Surfer Surge,1994,"Puzzle, Maze, Light Gun Shooter, Pinball",2,Foosball Table,1.0
849667,567428,Monster Invaders Surge,1998,"Beat 'em Up, Light Gun Shooter, Pinball, Platformer",1,Pinball Machine,0.25
548243,431611,Space Avenger Odyssey,1986,Maze,4,Coin Pusher Machine,1.25
305138,562800,Galaxy Pirate Rampage,2000,"Shooter, Sport, Puzzle, Fighting",2,Bubble Hockey Table,1.5
639684,160526,Infinity Rocket Surge,1977,"Sport, Rhythm Game, Platformer, Beat 'em Up",4,Claw Machine,1.25
945326,804372,Infinity Mash Genesis,1992,"Rhythm Game, Beat 'em Up, Puzzle",1,Interactive Touchscreen,0.25
547746,789359,Electric Fury Force,1986,"Beat 'em Up, Maze",2,Arcade Boxing Machine,0.75
932085,863149,Galaxy Wizard Saga,1998,"Beat 'em Up, Light Gun Shooter, Racing",1,Basketball Shooting Game,2.0
875710,512590,Jungle Fighter Rampage,1988,"Platformer, Fighting, Light Gun Shooter",4,Dance Dance Revolution Machine,1.0
808884,718785,Digital Jumper Rampage,1994,"Sport, Beat 'em Up",2,Interactive Touchscreen,2.0
512953,359329,Jungle Blaster Wars,2018,"Rhythm Game, Pinball, Platformer",4,Coin Pusher Machine,1.5
296545,916847,Mystic Cavern Wars,2000,"Beat 'em Up, Light Gun Shooter, Fighting, Maze",2,Pinball Machine,0.25
947941,858659,Crystal Mash Pro,1979,"Shooter, Beat 'em Up",2,Basketball Shooting Game,0.5
65647,832392,Cosmic Wizard Xtreme,1992,"Shooter, Fighting, Puzzle, Maze",2,Arcade Cabinet,1.25
600758,970299,Pixel Pirate Mayhem,1994,"Racing, Maze, Shooter, Platformer",4,Arcade Boxing Machine,1.75
119252,107289,Robo Blaster League,1988,"Light Gun Shooter, Beat 'em Up, Pinball",1,Racing Simulator,0.75
632572,945888,Galaxy Combat Odyssey,2015,"Sport, Maze, Fighting",1,Pinball Machine,0.5
824130,656022,Virtual Jumper Adventure,1987,Fighting,2,Arcade Cabinet,1.5
289500,316315,Time Dragon Wars,1996,"Maze, Racing, Shooter",2,Claw Machine,0.75
92001,508054,Sky Colossus Adventure,2017,"Platformer, Beat 'em Up",4,Interactive Touchscreen,0.5
273134,433633,Time Pirate Trials,1985,"Pinball, Puzzle, Maze",2,Guitar Arcade Unit,2.0
697566,638997,Crystal Racer Legends,1981,"Beat 'em Up, Pinball",4,Interactive Touchscreen,0.25
920306,477233,Monster Ninja League,1977,"Beat 'em Up, Rhythm Game, Fighting",4,Arcade Boxing Machine,1.0
72840,722451,Galaxy Warp Force,2004,"Beat 'em Up, Shooter, Racing, Rhythm Game",2,Virtual Reality Arcade Pod,2.0
510982,465160,Pixel Rebellion League,2010,"Platformer, Pinball",1,Virtual Reality Arcade Pod,1.25
641634,73519,Phantom Blaster Odyssey,1998,"Beat 'em Up, Shooter, Fighting",1,Guitar Arcade Unit,0.25
657690,387636,Virtual Explorer Pro,1993,"Fighting, Rhythm Game, Puzzle",4,Racing Simulator,1.75
471755,811513,Robo Dragon Mayhem,1997,"Fighting, Racing, Rhythm Game, Pinball",2,Arcade Cabinet,1.75
721801,61163,Monster Invaders Elite,2015,"Sport, Maze, Rhythm Game",1,Claw Machine,1.5
519366,459771,Crystal Hero Showdown,2004,"Light Gun Shooter, Fighting, Maze, Platformer",2,Arcade Cabinet,1.5
752804,255315,Cyber Quest Showdown,1985,"Maze, Pinball, Sport, Beat 'em Up",2,Dance Dance Revolution Machine,1.5
854836,147341,Cyber Maverick Challenge,2001,"Sport, Fighting",4,Virtual Pinball Machine,0.75
103154,372788,Virtual Maze Elite,1984,"Maze, Puzzle, Platformer",2,Dance Dance Revolution Machine,0.25
322287,781050,Phantom Colossus Evolution,2020,"Shooter, Pinball, Rhythm Game",1,Arcade Boxing Machine,1.5
96835,133297,Virtual Racer Saga,1995,"Maze, Sport",4,Virtual Reality Arcade Pod,1.0
586117,542765,Asteroid Rebellion Racers,1983,"Puzzle, Rhythm Game, Light Gun Shooter",4,Racing Simulator,0.75
531406,258152,Jungle Jumper Racers,1978,"Shooter, Pinball",2,Interactive Touchscreen,0.75
208227,798196,Retro Quest Legends,2010,"Sport, Maze, Beat 'em Up",2,Dance Dance Revolution Machine,0.75
567143,59105,Skyward Colossus Rampage,2017,"Puzzle, Beat 'em Up, Maze, Racing",4,Racing Simulator,0.5
414049,766874,Space Colossus Trials,2002,"Shooter, Fighting",1,Pinball Machine,2.0
825020,107289,Retro Pirate Force,2007,"Fighting, Light Gun Shooter, Rhythm Game",2,Basketball Shooting Game,1.75
333769,162317,Pixel Vortex Showdown,2007,"Puzzle, Racing, Pinball, Beat 'em Up",4,Claw Machine,2.0
170078,797649,Mystic Ninja Mania,1989,"Shooter, Beat 'em Up, Pinball, Maze",1,Foosball Table,1.25
853787,92569,Infinity Warp Racers,2019,"Light Gun Shooter, Shooter",2,Virtual Pinball Machine,0.25
723696,896734,Neon Dragon Odyssey,2021,"Platformer, Light Gun Shooter, Beat 'em Up, Shooter",1,Dance Dance Revolution Machine,1.25
517543,458195,Skyward Fighter Xtreme,2019,Light Gun Shooter,4,Arcade Cabinet,1.0
843104,737305,Neon Combat 3000,1982,"Platformer, Puzzle",4,Virtual Reality Arcade Pod,1.0
831953,412252,Space Fighter Racers,1994,"Light Gun Shooter, Shooter",2,Interactive Touchscreen,1.25
359451,862967,Cosmic Fury Pro,1975,"Puzzle, Beat 'em Up, Racing",1,Coin Pusher Machine,0.5
765777,963197,Cyber Fury Wars,2000,"Sport, Rhythm Game, Light Gun Shooter",4,Basketball Shooting Game,1.75
479703,3,Cosmic Jumper 3000,1977,"Maze, Platformer, Shooter",1,Pinball Machine,0.5
633484,216136,Time Warp Pro,1993,"Rhythm Game, Sport, Racing",4,Coin Pusher Machine,0.75
418559,336559,Asteroid Assault Legends,2014,"Racing, Puzzle, Fighting",4,Interactive Touchscreen,0.75
105790,51229,Sky Vortex Adventure,1983,"Shooter, Fighting",4,Claw Machine,0.75
882899,736775,Galaxy Surfer League,2017,"Fighting, Beat 'em Up, Sport, Rhythm Game",4,Guitar Arcade Unit,0.5
281555,139169,Virtual Rebellion Legends,1987,"Beat 'em Up, Fighting, Puzzle, Sport",4,Bubble Hockey Table,0.75
103010,389436,Digital Wizard Showdown,1989,"Shooter, Pinball, Platformer",2,Interactive Touchscreen,2.0
330784,952676,Digital Hero Legends,1985,Fighting,1,Virtual Reality Arcade Pod,2.0
552059,644991,Phantom Hero Odyssey,1987,"Platformer, Pinball, Sport, Maze",2,Claw Machine,1.75
276580,398097,Time Rocket Odyssey,2010,"Puzzle, Maze, Rhythm Game",2,Virtual Pinball Machine,0.5
493604,986994,Asteroid Avenger Quest,1992,"Fighting, Puzzle, Beat 'em Up, Platformer",4,Interactive Touchscreen,1.75
462553,931403,Mystic Combat Escape,1997,"Fighting, Puzzle, Rhythm Game, Light Gun Shooter",1,Interactive Touchscreen,0.25
529091,687317,Pixel Ninja Racers,1996,"Racing, Platformer, Pinball",4,Coin Pusher Machine,1.75
433351,9464,Crystal Dragon Elite,1991,"Pinball, Puzzle, Fighting",1,Interactive Touchscreen,0.5
918437,672944,Crystal Hero 3000,2012,"Platformer, Beat 'em Up, Racing",2,Bubble Hockey Table,0.5
292702,613934,Space Quest Genesis,1982,"Sport, Light Gun Shooter",1,Virtual Reality Arcade Pod,1.75
894377,872222,Electric Invaders Showdown,1977,"Shooter, Rhythm Game, Light Gun Shooter",1,Basketball Shooting Game,1.0
151997,858659,Sky Vortex Surge,1999,Beat 'em Up,1,Racing Simulator,1.5
528100,770808,Phantom Blaster Force,2021,"Maze, Puzzle, Racing",2,Foosball Table,0.5
658872,717146,Laser Rocket Escape,1999,"Platformer, Light Gun Shooter",2,Bubble Hockey Table,1.25
547651,864021,House of the Wizard Mayhem,1976,"Racing, Shooter, Pinball",4,Guitar Arcade Unit,0.25
788509,443377,House of the Colossus Legends,1979,Maze,4,Coin Pusher Machine,1.5
815922,486211,Virtual Maze Escape,1990,"Beat 'em Up, Racing, Light Gun Shooter",4,Bubble Hockey Table,1.75
799362,223994,Alien Maverick League,2010,"Racing, Sport, Rhythm Game, Maze",2,Claw Machine,1.25
885504,638997,Electric Pirate Genesis,2019,Shooter,1,Interactive Touchscreen,1.5
359925,823562,Monster Avenger Challenge,2017,"Puzzle, Shooter, Beat 'em Up",2,Virtual Reality Arcade Pod,1.25
767822,239900,Jungle Explorer Mayhem,1997,"Beat 'em Up, Light Gun Shooter, Rhythm Game, Pinball",1,Virtual Reality Arcade Pod,0.5
182092,68213,House of the Vortex Force,2022,"Fighting, Puzzle, Maze, Sport",2,Arcade Cabinet,1.75
99572,767064,Infinity Fighter Pro,2022,"Pinball, Fighting, Sport, Platformer",1,Interactive Touchscreen,1.75
357542,706463,House of the Rebellion Chaos,2022,"Light Gun Shooter, Puzzle, Pinball, Fighting",4,Bubble Hockey Table,0.75
356336,361193,Cosmic Rebellion Challenge,2013,"Fighting, Maze, Pinball",2,Bubble Hockey Table,1.25
530117,722451,Robo Rocket Wars,2016,Pinball,4,Claw Machine,1.5
645184,970299,Space Cavern Quest,2007,"Maze, Racing, Fighting",2,Foosball Table,1.0
451689,510796,Galaxy Pirate Xtreme,2011,"Racing, Sport, Shooter",2,Virtual Pinball Machine,1.5
311464,239900,Galaxy Pirate Adventure,2018,"Light Gun Shooter, Racing",4,Pinball Machine,0.25
147451,446535,Sky Warp Rampage,2002,"Fighting, Beat 'em Up, Pinball, Maze",4,Guitar Arcade Unit,1.25
